image_path,relative_path,dataset,location,top_category,confidence,is_empty,fish,coral,marine_animal,vegetation,sand_seafloor,rocks,shipwreck_debris,man_made_structure,diver,open_water,murky_turbid,dark_overexposed,blurry_corrupt
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052191674452.tiff,canyons/flatiron/imgs/16233052191674452.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4182,False,0.0003,0.0063,0.0002,0.0122,0.0346,0.1728,0.4182,0.2386,0.0007,0.0225,0.0607,0.0049,0.0282
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052192719975.tiff,canyons/flatiron/imgs/16233052192719975.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4157,False,0.0002,0.0029,0.0001,0.0077,0.0214,0.1045,0.3508,0.4157,0.0007,0.0207,0.0504,0.0029,0.0221
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052193625400.tiff,canyons/flatiron/imgs/16233052193625400.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4067,False,0.0004,0.0015,0.0002,0.0070,0.0237,0.1489,0.2747,0.4067,0.0015,0.0226,0.0354,0.0058,0.0715
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052194844894.tiff,canyons/flatiron/imgs/16233052194844894.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4448,False,0.0002,0.0010,0.0001,0.0019,0.0118,0.0518,0.4429,0.4448,0.0005,0.0180,0.0137,0.0018,0.0117
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052195629530.tiff,canyons/flatiron/imgs/16233052195629530.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5755,False,0.0001,0.0005,0.0003,0.0029,0.0057,0.0156,0.5755,0.3566,0.0007,0.0096,0.0261,0.0011,0.0054
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052196617663.tiff,canyons/flatiron/imgs/16233052196617663.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6026,False,0.0003,0.0034,0.0007,0.0057,0.0107,0.0816,0.6026,0.2292,0.0011,0.0149,0.0347,0.0042,0.0108
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052197702754.tiff,canyons/flatiron/imgs/16233052197702754.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4944,False,0.0001,0.0022,0.0001,0.0022,0.0142,0.0588,0.4944,0.3872,0.0006,0.0115,0.0221,0.0015,0.0051
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052198793569.tiff,canyons/flatiron/imgs/16233052198793569.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5899,False,0.0001,0.0008,0.0001,0.0012,0.0074,0.0425,0.5899,0.3129,0.0005,0.0132,0.0242,0.0011,0.0059
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052199591792.tiff,canyons/flatiron/imgs/16233052199591792.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6121,False,0.0001,0.0016,0.0003,0.0023,0.0080,0.0567,0.6121,0.2635,0.0018,0.0113,0.0355,0.0014,0.0055
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052200713205.tiff,canyons/flatiron/imgs/16233052200713205.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6264,False,0.0001,0.0016,0.0004,0.0028,0.0085,0.0578,0.6264,0.2430,0.0007,0.0088,0.0396,0.0018,0.0085
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052201622875.tiff,canyons/flatiron/imgs/16233052201622875.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.8030,False,0.0002,0.0010,0.0005,0.0010,0.0034,0.0522,0.8030,0.1010,0.0009,0.0040,0.0172,0.0027,0.0129
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052202849243.tiff,canyons/flatiron/imgs/16233052202849243.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7197,False,0.0005,0.0025,0.0011,0.0017,0.0037,0.1133,0.7197,0.0992,0.0025,0.0061,0.0272,0.0050,0.0175
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052203658714.tiff,canyons/flatiron/imgs/16233052203658714.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5821,False,0.0008,0.0049,0.0021,0.0042,0.0070,0.1573,0.5821,0.1555,0.0026,0.0096,0.0519,0.0050,0.0170
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052204654500.tiff,canyons/flatiron/imgs/16233052204654500.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6827,False,0.0002,0.0026,0.0008,0.0031,0.0104,0.0415,0.6827,0.1747,0.0007,0.0116,0.0510,0.0031,0.0176
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052205719619.tiff,canyons/flatiron/imgs/16233052205719619.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7255,False,0.0001,0.0010,0.0002,0.0018,0.0059,0.0369,0.7255,0.1856,0.0008,0.0068,0.0209,0.0021,0.0125
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052206906776.tiff,canyons/flatiron/imgs/16233052206906776.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7192,False,0.0002,0.0022,0.0004,0.0039,0.0066,0.0244,0.7192,0.1919,0.0015,0.0101,0.0224,0.0043,0.0131
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052207607572.tiff,canyons/flatiron/imgs/16233052207607572.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6091,False,0.0002,0.0025,0.0006,0.0083,0.0105,0.0343,0.6091,0.2318,0.0015,0.0171,0.0697,0.0047,0.0098
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052208636367.tiff,canyons/flatiron/imgs/16233052208636367.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4596,False,0.0002,0.0022,0.0012,0.0161,0.0163,0.0346,0.4596,0.3687,0.0011,0.0136,0.0725,0.0028,0.0112
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052209702847.tiff,canyons/flatiron/imgs/16233052209702847.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5900,False,0.0001,0.0010,0.0003,0.0038,0.0062,0.0380,0.5900,0.3101,0.0004,0.0082,0.0339,0.0013,0.0068
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052210817852.tiff,canyons/flatiron/imgs/16233052210817852.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4769,False,0.0001,0.0004,0.0004,0.0026,0.0061,0.0242,0.4769,0.4264,0.0008,0.0146,0.0367,0.0022,0.0085
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052211724284.tiff,canyons/flatiron/imgs/16233052211724284.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6056,False,0.0004,0.0016,0.0058,0.0081,0.0117,0.0279,0.6056,0.2815,0.0028,0.0107,0.0308,0.0029,0.0102
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052212696481.tiff,canyons/flatiron/imgs/16233052212696481.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7337,False,0.0001,0.0011,0.0003,0.0030,0.0063,0.0292,0.7337,0.1982,0.0006,0.0066,0.0152,0.0013,0.0045
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052213667016.tiff,canyons/flatiron/imgs/16233052213667016.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.8294,False,0.0001,0.0013,0.0002,0.0026,0.0093,0.0339,0.8294,0.1096,0.0004,0.0037,0.0072,0.0005,0.0018
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052214721692.tiff,canyons/flatiron/imgs/16233052214721692.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6741,False,0.0001,0.0016,0.0002,0.0038,0.0088,0.0734,0.6741,0.2114,0.0003,0.0068,0.0142,0.0007,0.0044
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052215693667.tiff,canyons/flatiron/imgs/16233052215693667.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6457,False,0.0001,0.0015,0.0002,0.0036,0.0101,0.0641,0.6457,0.2417,0.0006,0.0132,0.0127,0.0010,0.0055
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052216686034.tiff,canyons/flatiron/imgs/16233052216686034.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7036,False,0.0001,0.0009,0.0002,0.0025,0.0075,0.0461,0.7036,0.2082,0.0007,0.0082,0.0139,0.0012,0.0070
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052217699656.tiff,canyons/flatiron/imgs/16233052217699656.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4533,False,0.0001,0.0015,0.0003,0.0043,0.0161,0.0866,0.4533,0.3496,0.0013,0.0242,0.0347,0.0047,0.0232
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052218918853.tiff,canyons/flatiron/imgs/16233052218918853.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4946,False,0.0001,0.0012,0.0002,0.0026,0.0061,0.0516,0.3802,0.4946,0.0010,0.0124,0.0367,0.0020,0.0111
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052219705706.tiff,canyons/flatiron/imgs/16233052219705706.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.5223,False,0.0001,0.0010,0.0003,0.0043,0.0140,0.0468,0.3272,0.5223,0.0009,0.0176,0.0484,0.0032,0.0139
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052220691881.tiff,canyons/flatiron/imgs/16233052220691881.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4629,False,0.0003,0.0016,0.0008,0.0068,0.0110,0.0472,0.3423,0.4629,0.0022,0.0231,0.0673,0.0064,0.0282
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052221682243.tiff,canyons/flatiron/imgs/16233052221682243.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4034,False,0.0004,0.0034,0.0013,0.0094,0.0147,0.0894,0.3466,0.4034,0.0068,0.0246,0.0530,0.0102,0.0368
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052222686975.tiff,canyons/flatiron/imgs/16233052222686975.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4917,False,0.0002,0.0027,0.0007,0.0097,0.0146,0.0699,0.3230,0.4917,0.0014,0.0153,0.0518,0.0029,0.0160
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052223712571.tiff,canyons/flatiron/imgs/16233052223712571.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4586,False,0.0002,0.0013,0.0003,0.0043,0.0090,0.0627,0.3922,0.4586,0.0017,0.0138,0.0318,0.0029,0.0212
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052224641900.tiff,canyons/flatiron/imgs/16233052224641900.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4959,False,0.0001,0.0020,0.0002,0.0040,0.0144,0.0543,0.3692,0.4959,0.0010,0.0132,0.0334,0.0023,0.0101
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052225678504.tiff,canyons/flatiron/imgs/16233052225678504.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4524,False,0.0002,0.0028,0.0002,0.0044,0.0323,0.0703,0.3237,0.4524,0.0008,0.0216,0.0763,0.0030,0.0122
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052226664968.tiff,canyons/flatiron/imgs/16233052226664968.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4691,False,0.0001,0.0026,0.0002,0.0048,0.0190,0.0840,0.4691,0.3321,0.0010,0.0204,0.0479,0.0033,0.0155
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052227680366.tiff,canyons/flatiron/imgs/16233052227680366.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5086,False,0.0001,0.0019,0.0002,0.0045,0.0273,0.0608,0.5086,0.3273,0.0008,0.0223,0.0304,0.0025,0.0134
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052228708630.tiff,canyons/flatiron/imgs/16233052228708630.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6396,False,0.0001,0.0017,0.0003,0.0029,0.0171,0.0565,0.6396,0.2220,0.0010,0.0191,0.0235,0.0023,0.0141
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052229661667.tiff,canyons/flatiron/imgs/16233052229661667.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6555,False,0.0001,0.0019,0.0003,0.0028,0.0085,0.0628,0.6555,0.2312,0.0005,0.0069,0.0192,0.0013,0.0090
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052230694656.tiff,canyons/flatiron/imgs/16233052230694656.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4997,False,0.0001,0.0020,0.0004,0.0028,0.0148,0.0816,0.4997,0.3360,0.0008,0.0126,0.0292,0.0020,0.0180
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052231658530.tiff,canyons/flatiron/imgs/16233052231658530.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6481,False,0.0001,0.0023,0.0003,0.0030,0.0182,0.0937,0.6481,0.1786,0.0012,0.0121,0.0243,0.0018,0.0161
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052232680807.tiff,canyons/flatiron/imgs/16233052232680807.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4733,False,0.0002,0.0046,0.0006,0.0058,0.0308,0.1296,0.4733,0.2643,0.0017,0.0184,0.0382,0.0038,0.0287
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052233672502.tiff,canyons/flatiron/imgs/16233052233672502.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4104,False,0.0002,0.0029,0.0002,0.0060,0.0330,0.1135,0.4104,0.3175,0.0009,0.0187,0.0621,0.0042,0.0304
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052234805896.tiff,canyons/flatiron/imgs/16233052234805896.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5555,False,0.0002,0.0027,0.0003,0.0040,0.0184,0.1040,0.5555,0.2515,0.0013,0.0155,0.0276,0.0022,0.0167
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052235718188.tiff,canyons/flatiron/imgs/16233052235718188.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5231,False,0.0002,0.0022,0.0003,0.0024,0.0234,0.0640,0.5231,0.2843,0.0017,0.0274,0.0435,0.0050,0.0226
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052236689014.tiff,canyons/flatiron/imgs/16233052236689014.tiff,flsea_vi,canyons/flatiron,man_made_structure,0.4331,False,0.0004,0.0035,0.0036,0.0067,0.0156,0.0689,0.3345,0.4331,0.0051,0.0172,0.0642,0.0086,0.0386
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052237680194.tiff,canyons/flatiron/imgs/16233052237680194.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4278,False,0.0003,0.0034,0.0014,0.0079,0.0195,0.0971,0.4278,0.2596,0.0037,0.0209,0.0974,0.0091,0.0520
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052238791618.tiff,canyons/flatiron/imgs/16233052238791618.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5648,False,0.0003,0.0030,0.0013,0.0063,0.0230,0.0961,0.5648,0.1916,0.0027,0.0212,0.0448,0.0067,0.0382
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052239680197.tiff,canyons/flatiron/imgs/16233052239680197.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5895,False,0.0002,0.0030,0.0008,0.0053,0.0238,0.1039,0.5895,0.2052,0.0015,0.0168,0.0264,0.0031,0.0205
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052240621064.tiff,canyons/flatiron/imgs/16233052240621064.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5500,False,0.0002,0.0041,0.0006,0.0055,0.0434,0.0918,0.5500,0.2146,0.0014,0.0329,0.0266,0.0044,0.0245
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052241712453.tiff,canyons/flatiron/imgs/16233052241712453.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5607,False,0.0001,0.0027,0.0003,0.0031,0.0199,0.1001,0.5607,0.2594,0.0008,0.0123,0.0269,0.0016,0.0122
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052242800148.tiff,canyons/flatiron/imgs/16233052242800148.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6279,False,0.0001,0.0036,0.0003,0.0036,0.0144,0.1128,0.6279,0.2042,0.0005,0.0086,0.0168,0.0009,0.0063
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052243656979.tiff,canyons/flatiron/imgs/16233052243656979.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7039,False,0.0001,0.0035,0.0004,0.0045,0.0116,0.0857,0.7039,0.1535,0.0005,0.0070,0.0218,0.0011,0.0067
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052244596388.tiff,canyons/flatiron/imgs/16233052244596388.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6404,False,0.0002,0.0054,0.0022,0.0080,0.0128,0.1332,0.6404,0.1505,0.0012,0.0057,0.0285,0.0019,0.0100
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052245677700.tiff,canyons/flatiron/imgs/16233052245677700.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6419,False,0.0002,0.0027,0.0058,0.0067,0.0099,0.0656,0.6419,0.2181,0.0026,0.0068,0.0226,0.0025,0.0148
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052246829338.tiff,canyons/flatiron/imgs/16233052246829338.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7109,False,0.0001,0.0015,0.0015,0.0021,0.0100,0.0497,0.7109,0.1932,0.0009,0.0048,0.0164,0.0010,0.0080
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052247747545.tiff,canyons/flatiron/imgs/16233052247747545.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6945,False,0.0003,0.0026,0.0046,0.0069,0.0153,0.0538,0.6945,0.1623,0.0015,0.0090,0.0311,0.0025,0.0157
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052248689752.tiff,canyons/flatiron/imgs/16233052248689752.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7302,False,0.0002,0.0020,0.0013,0.0036,0.0196,0.0448,0.7302,0.1425,0.0016,0.0125,0.0201,0.0034,0.0184
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052249721682.tiff,canyons/flatiron/imgs/16233052249721682.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7219,False,0.0001,0.0018,0.0008,0.0017,0.0102,0.0652,0.7219,0.1505,0.0024,0.0094,0.0102,0.0024,0.0234
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052250752378.tiff,canyons/flatiron/imgs/16233052250752378.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.8265,False,0.0001,0.0012,0.0005,0.0017,0.0078,0.0621,0.8265,0.0667,0.0014,0.0059,0.0089,0.0019,0.0153
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052251723871.tiff,canyons/flatiron/imgs/16233052251723871.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7405,False,0.0004,0.0022,0.0014,0.0083,0.0224,0.0662,0.7405,0.0857,0.0029,0.0163,0.0268,0.0057,0.0213
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052252735515.tiff,canyons/flatiron/imgs/16233052252735515.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5921,False,0.0008,0.0031,0.0036,0.0256,0.0453,0.0882,0.5921,0.1516,0.0021,0.0237,0.0247,0.0052,0.0338
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052253599570.tiff,canyons/flatiron/imgs/16233052253599570.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6132,False,0.0005,0.0027,0.0023,0.0102,0.0492,0.0778,0.6132,0.1514,0.0037,0.0216,0.0376,0.0054,0.0243
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052254793375.tiff,canyons/flatiron/imgs/16233052254793375.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.7260,False,0.0002,0.0016,0.0004,0.0032,0.0214,0.0678,0.7260,0.1239,0.0008,0.0136,0.0209,0.0027,0.0175
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052255603797.tiff,canyons/flatiron/imgs/16233052255603797.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5840,False,0.0002,0.0049,0.0009,0.0063,0.0283,0.1407,0.5840,0.1799,0.0013,0.0058,0.0407,0.0010,0.0062
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052256681118.tiff,canyons/flatiron/imgs/16233052256681118.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4797,False,0.0002,0.0076,0.0010,0.0097,0.0220,0.1818,0.4797,0.2241,0.0021,0.0089,0.0505,0.0023,0.0102
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052257675414.tiff,canyons/flatiron/imgs/16233052257675414.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5729,False,0.0001,0.0075,0.0013,0.0092,0.0251,0.1643,0.5729,0.1571,0.0019,0.0067,0.0443,0.0016,0.0081
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052258722367.tiff,canyons/flatiron/imgs/16233052258722367.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6420,False,0.0001,0.0068,0.0008,0.0061,0.0247,0.1306,0.6420,0.1514,0.0013,0.0051,0.0241,0.0011,0.0058
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052259625766.tiff,canyons/flatiron/imgs/16233052259625766.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5417,False,0.0003,0.0078,0.0020,0.0082,0.0251,0.1909,0.5417,0.1651,0.0020,0.0083,0.0320,0.0026,0.0142
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052260592434.tiff,canyons/flatiron/imgs/16233052260592434.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.4770,False,0.0004,0.0115,0.0024,0.0099,0.0259,0.2292,0.4770,0.1683,0.0028,0.0122,0.0392,0.0037,0.0174
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052261654294.tiff,canyons/flatiron/imgs/16233052261654294.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5002,False,0.0005,0.0100,0.0030,0.0110,0.0201,0.1958,0.5002,0.1685,0.0041,0.0116,0.0468,0.0053,0.0229
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052262799261.tiff,canyons/flatiron/imgs/16233052262799261.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.6227,False,0.0004,0.0071,0.0026,0.0088,0.0222,0.1167,0.6227,0.1590,0.0018,0.0088,0.0299,0.0041,0.0158
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052263653758.tiff,canyons/flatiron/imgs/16233052263653758.tiff,flsea_vi,canyons/flatiron,shipwreck_debris,0.5772,False,0.0003,0.0077,0.0009,0.0099,0.0273,0.2242,0.5772,0.1092,0.0014,0.0106,0.0191,0.0022,0.0100
